73500
73500
73140
S8032
73140
74000
73565
g0202
70450
70450
70553
71275
78582
70551
70552
70553
85027
85025
85004
80048
83735
84100
83036
80061
80061
82550
84450
84460
84075
84439
84443
83540
83550
82728
82746
82607
85610
85730
85303
85306
85379
86140
85652
86038
85652
82150
83690
87389
86701
86703
86592
86592
82378
82378
81256
80329
80320
86021
86021
74270
82247
82248
87070
83880
82310
82330
83993
82525
82390
82390
87081
87493
45378
86160 
86160 
82533
87328
74175 
74177
93351
93000
82656
86255
83516
83516
80074
86708
87340
86706
86705
86803
86403
87177
87209
83605
83605
83615
82043 
84156
82570 
84300
84540 
83970 
83519
82306
82652
83835
86580
86480
85045
86431
86200
87045
82438
84302
84311
89055
86800
86376
11073
80306
84597
84590
84586
87798
84145
87799
82668
86834
86835
85999
82010 
89051
87070 
82553
82553
84484
84484
84484
84484
84484
84484
74146
74146
74146
74146
